window_index,DLinear,PatchTST,iTransformer,TimeMixer
1711,0.3598049581,0.3424054682,0.3186967373,0.3975991309
1712,0.3497188389,0.4004444182,0.2814535201,0.3593827784
1713,0.3593282998,0.4286650121,0.3210573196,0.3301987052
1714,0.3779300451,0.3731661737,0.2346263379,0.3345943391
1715,0.5472484827,0.4152184427,0.4299994409,0.4483100176
1716,0.3797900379,0.256862402,0.372064501,0.3555118144
1717,0.3601799309,0.2916327715,0.2035540789,0.3354679048
1718,0.4094170034,0.3138290942,0.3020094335,0.418204397
1719,0.3379997313,0.3458584547,0.2179294676,0.3733911514
1720,0.3250908554,0.3617804348,0.2880741358,0.3313618302
1721,0.4461047351,0.5218228698,0.3270413876,0.4710487425
1722,0.4448391199,0.4831712544,0.55956918,0.4457314909
1723,0.6374877691,0.7345553041,0.6766007543,0.6619375944
1724,0.5436334014,0.6044871211,0.5585947633,0.5591723919
1725,0.3868947923,0.4127509594,0.2993151248,0.384957552
1726,0.3582541049,0.4180378616,0.2605557144,0.3410858214
1727,0.317430228,0.3433244228,0.2587355673,0.3036154211
1728,0.4921177924,0.5936610103,0.2385278195,0.4455278814
1729,0.3532342613,0.5601374507,0.2119721174,0.3487823904
1730,0.2574192584,0.306417644,0.2226660997,0.2170206755
