window_index,DLinear,PatchTST,TiDE,TimeXer
126,0.1324013472,0.07470326871,0.07789999992,0.05163795874
127,0.1233737767,0.06596226245,0.06835411489,0.0447896719
128,0.1256111711,0.06904882193,0.0711504072,0.04727329686
129,0.1169700623,0.05543410406,0.0621047318,0.04205564037
130,0.1146884933,0.05371527746,0.06111219525,0.04088011011
131,0.1097135767,0.04839606583,0.05812111869,0.04120599851
132,0.1092019007,0.05054380372,0.05960485339,0.04294319451
133,0.1098842695,0.05350309983,0.06025338173,0.0426350832
134,0.1084478572,0.05421831831,0.05735823885,0.04321974143
135,0.1049861237,0.05442357436,0.05450938269,0.04407665133
136,0.1056192294,0.05621572211,0.05681735277,0.04595245048
137,0.1035024896,0.05546193197,0.05692129955,0.04659343138
138,0.103152357,0.05729953572,0.05772249028,0.04740327597
139,0.1022833362,0.05703189597,0.05814508721,0.04730452225
140,0.09909627587,0.05334598199,0.05533701181,0.04802536964
141,0.09683161974,0.05178794637,0.05365787819,0.04695690796
142,0.09251821041,0.04777469113,0.05072958767,0.04534090683
143,0.08857744187,0.04872782156,0.04870066047,0.0446831435
144,0.0836668089,0.04736862704,0.04626279697,0.04449822381
145,0.07861163467,0.04900640622,0.04403083399,0.04580794275
146,0.07737002522,0.04972903058,0.04440364242,0.04675906897
147,0.07238800079,0.05151626468,0.04290008545,0.0475830771
148,0.0684440881,0.05104867741,0.04121950269,0.04955587164
149,0.07205610722,0.04593041539,0.04345233366,0.04844377562
150,0.0692197606,0.04572571814,0.04282411933,0.04716295004
151,0.06329321116,0.04801315069,0.04001098499,0.05153346062
152,0.06161519513,0.04974694178,0.0393438302,0.05203771591
153,0.05890285596,0.05654526874,0.03921963274,0.05163423717
154,0.05759187415,0.05459878966,0.03918738663,0.05263656378
155,0.05590693653,0.05383862555,0.03929498419,0.0467354171
156,0.05697416142,0.04612697661,0.03943277895,0.04222617671
157,0.05676342174,0.04685365036,0.03869805858,0.04077431187
158,0.05825783312,0.04617827013,0.03942099214,0.04131836817
159,0.05857983232,0.04451796785,0.0390837267,0.04845422506
160,0.05738833174,0.04400030896,0.03893625736,0.05049761012
161,0.05815255269,0.04288749769,0.03907794878,0.05907748267
162,0.05798446015,0.04153715447,0.03894895315,0.05537429452
163,0.05498948693,0.04137092084,0.03894202039,0.05216525868
164,0.0540496558,0.04139574245,0.0384808816,0.05381372944
165,0.05411929265,0.04182006791,0.03867045417,0.05354912207
166,0.05511425808,0.04182548821,0.03877658024,0.0556727387
167,0.05514441431,0.04278696701,0.03890278935,0.05675498024
168,0.05511006713,0.04424460605,0.03936187923,0.05754457787
169,0.05477067828,0.04392676055,0.03949071839,0.05114943907
170,0.05497737601,0.04285454378,0.03933520988,0.05134952068
171,0.05475043133,0.04286789894,0.03978974745,0.04626225308
172,0.05456857756,0.04336160794,0.03906658664,0.04734489322
173,0.05443817377,0.04366657138,0.03988927603,0.04954041168
174,0.05427923426,0.04365389422,0.03954900056,0.05293482542
175,0.05444309488,0.04568898678,0.03975619003,0.05420070887
176,0.0542431958,0.04791070148,0.0397990942,0.05294542015
177,0.05380836129,0.0475817658,0.03971245512,0.05395494401
178,0.05296657979,0.04329558089,0.03966081515,0.05163125694
179,0.05196052417,0.04255386069,0.04031850398,0.04965725541
180,0.05104878545,0.0420932062,0.03995611891,0.05226274207
181,0.04955442622,0.04233685136,0.0403746888,0.04998409376
182,0.04789337516,0.04496917129,0.04140181839,0.04917640612
