window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,ZeroPred,Persistence,HAR_EWM
59,1.251827359,0.2161327153,0.2228544503,0.07827379555,0.2341005355,0.2732374668,0.3056091964,0.2428848296
60,1.287703156,0.1906768531,0.3196364939,0.08053323627,0.2340292782,0.2728979886,0.4278312922,0.2375725508
61,1.258141279,0.1618829519,0.6017056108,0.08399901539,0.2342607528,0.2704328597,0.70930475,0.2297418118
62,1.250827909,0.1372668296,0.8115264773,0.08583184332,0.2352529913,0.2674198449,0.8513786197,0.2232055813
63,1.238135934,0.1239148974,0.9347402453,0.08670506626,0.2369207144,0.2647037506,0.8826958537,0.2187923938
64,1.257047534,0.1245006546,1.068182111,0.08728998899,0.2374679297,0.2620112896,0.9146671295,0.215874359
65,1.261138558,0.1387901902,1.022449374,0.08852296323,0.2371166795,0.2592830956,0.7948317528,0.2136489749
66,1.28748405,0.1605118513,0.869822979,0.09033668786,0.2357594967,0.2575260401,0.6112485528,0.2127069384
67,1.294211745,0.1834836602,0.6444995999,0.09359011799,0.235074684,0.2580175102,0.4089786708,0.2133988738
68,1.302043796,0.1984724998,0.4987982512,0.09743521363,0.235279277,0.2605675757,0.2982321084,0.2155147344
69,1.343419075,0.2036726922,0.3960442841,0.1014560834,0.23635602,0.2649454474,0.238178432,0.2187121958
70,1.3641361,0.2006035596,0.3403269053,0.1057652235,0.2387458831,0.2707830966,0.2169882506,0.2227151394
71,1.376390576,0.1940393895,0.3159233034,0.1105280891,0.2424058467,0.2776690125,0.2139658183,0.2273019105
72,1.384494185,0.1875766963,0.3043328226,0.1156473234,0.2464781553,0.2854011357,0.2166634202,0.2323748618
73,1.413461804,0.1813034564,0.2940747738,0.1201479658,0.2507510483,0.293276459,0.2214785069,0.2373257875
74,1.387281299,0.1728028804,0.2807463109,0.1229667664,0.2541971207,0.3007732034,0.2306044847,0.2416101694
75,1.373066902,0.1701606512,0.2760656774,0.1249370947,0.2567076385,0.3079796731,0.2405362129,0.2454228401
76,1.392001629,0.16827631,0.2736749947,0.1255171448,0.2588187158,0.3146951497,0.2581206262,0.2485231161
77,1.386582255,0.172685191,0.2795040309,0.1242129579,0.260142386,0.3208521903,0.2810867727,0.2509106398
78,1.425311089,0.1874273866,0.2895675302,0.1218684688,0.2613766193,0.326599896,0.299939096,0.252869159
79,1.46516037,0.2110930532,0.2984328866,0.1186501384,0.2621543705,0.3321311474,0.3109185994,0.2546886802
80,1.493391633,0.2401177436,0.3171708882,0.1139779687,0.2631718814,0.3372075558,0.3331076801,0.2561306655
81,1.523561954,0.27224949,0.3060750067,0.1085109934,0.2658158839,0.3427387774,0.3136094511,0.2582170665
82,1.577664971,0.2875719368,0.2706169188,0.107914567,0.2729800045,0.3503691256,0.2542644441,0.2626048326
83,1.594837189,0.288749367,0.4096921682,0.1148978844,0.2856110632,0.3591260612,0.3549956977,0.268506974
