window_index,DLinear,PatchTST,iTransformer,TimeMixer
346,0.8014367223,0.7686077952,0.785282135,0.7839362025
347,0.783275187,0.7648174763,0.7821564674,0.7619002461
348,0.8054930568,0.7641380429,0.7942271829,0.7509346604
349,0.5827271342,0.5368205309,0.5543246269,0.5557613373
350,0.5509725213,0.5276114941,0.5360959172,0.5490099192
351,0.5499391556,0.530762732,0.5323430896,0.525749445
352,0.5570637584,0.5378357768,0.5319619775,0.5264081955
353,0.5510007143,0.5365684628,0.5417143703,0.5539932251
354,0.5427687764,0.528605938,0.4999723434,0.5489912629
355,0.5379235148,0.5303146243,0.538941443,0.5211908221
356,0.5610543489,0.5371771455,0.5293673277,0.5307753086
357,0.5493864417,0.5397819877,0.5282661319,0.5376069546
358,0.5531958342,0.5395715833,0.5606020093,0.5685206056
359,0.5595603585,0.5340703726,0.5527555346,0.5520777106
360,0.519872725,0.5051134229,0.5177135468,0.5023875237
361,0.502253592,0.503860116,0.5145810843,0.5111736655
362,0.516669333,0.5126367211,0.5311236382,0.5330888629
363,0.4094913006,0.3936323225,0.3977400362,0.3915751278
364,0.3812172115,0.3886384666,0.389773339,0.3832263649
365,0.3799333572,0.3887152672,0.401229471,0.396656841
366,0.3981643021,0.4025430977,0.3937500417,0.3982218504
367,0.4180907011,0.4290608466,0.4243615568,0.4459525049
368,0.4113523066,0.3891985714,0.3940042257,0.4128251076
369,0.4279519618,0.4123214483,0.3996932507,0.4313092232
370,0.4478808939,0.410544008,0.4180202782,0.4373662472
371,0.483722657,0.4532999992,0.4677853286,0.4547791481
372,0.474907279,0.4652191401,0.4832327068,0.453004688
373,0.4789494574,0.4634931982,0.4681127071,0.4664402008
374,0.4765890837,0.4629573524,0.46791327,0.4654714167
375,0.4738755524,0.4685663879,0.4665522873,0.4908639491
376,0.4677163064,0.4585226476,0.4530207813,0.4527694881
377,0.4673633277,0.4530108869,0.459677577,0.4618693888
378,0.4682556093,0.460159272,0.4650695622,0.4764062464
379,0.474473089,0.4574714005,0.4582163095,0.4649675786
380,0.4918705225,0.4853172302,0.4971897304,0.487473011
381,0.4800001085,0.4791915417,0.4813371599,0.4776244164
382,0.4947390854,0.4898072183,0.4764293134,0.4861810207
383,0.4285343885,0.4385861456,0.4373546541,0.4572546482
384,0.520845592,0.5175651908,0.4980458021,0.5181623101
385,0.5456161499,0.524584949,0.5140296817,0.5308738351
386,0.5476408005,0.5252701044,0.5368122458,0.5146418214
387,0.5371804833,0.5201768279,0.5338704586,0.4913514555
388,0.5438436866,0.5222139359,0.5237042904,0.5098583698
389,0.5201304555,0.5132572651,0.506310463,0.5050127506
390,0.5166307092,0.5229266286,0.5191481709,0.5272009969
391,0.5164597034,0.5212833285,0.5325453281,0.5053266287
392,0.5163914561,0.5165839791,0.5399061441,0.5173940063
393,0.5324633718,0.5217798352,0.5393454432,0.5193079114
394,0.5241308212,0.5228567123,0.5366591215,0.5398368835
395,0.5290231109,0.5231253505,0.5182488561,0.5246223211
396,0.502774775,0.5229912996,0.522873342,0.5086084008
397,0.5312083364,0.5202205777,0.5094558597,0.5321924686
398,0.5808034539,0.5632888079,0.5384114385,0.5475708246
399,0.5654193759,0.5651606917,0.559350431,0.5711376667
400,0.5617520213,0.5579091907,0.5489942431,0.5779033303
401,0.5801730752,0.5630066395,0.5752497315,0.5494694114
402,0.5561122298,0.5535425544,0.568536818,0.5510018468
403,0.5533438921,0.5530306697,0.5280833244,0.552110672
404,0.5352404714,0.5521433353,0.5504515767,0.5601698756
405,0.5396547318,0.5506815314,0.5666210651,0.5641130805
406,0.5403447747,0.5437727571,0.5558802485,0.5439612269
407,0.5353930593,0.5431843996,0.5394017696,0.5529357791
408,0.5311219692,0.5478842854,0.544488728,0.553999126
409,0.5484768748,0.5499921441,0.5361070633,0.5537130833
410,0.5423421264,0.5434355736,0.5450559258,0.5477588177
411,0.5737911463,0.5711186528,0.5560733676,0.5772702694
412,0.5751273036,0.5769989491,0.5551084876,0.577259481
413,0.5806619525,0.5744187236,0.5660872459,0.593144536
414,0.5911726952,0.588062942,0.5930161476,0.5828254819
415,0.4879790843,0.5080448389,0.5347980857,0.475471586
416,0.4326776266,0.4098911583,0.4173978269,0.3932015598
417,0.3854359388,0.3866943121,0.4080092013,0.3898328841
418,0.387711674,0.3866179883,0.4047459662,0.4014699459
419,0.3523815572,0.3419719934,0.3433473408,0.3382690847
420,0.3485268652,0.3330192864,0.3615462482,0.3611305654
421,0.3492354155,0.3329581022,0.3460946977,0.3413932025
422,0.3570404053,0.3366318047,0.3365949094,0.3477847576
423,0.345015049,0.3351043761,0.339027524,0.3630700409
424,0.3551771343,0.3374909163,0.3293881118,0.3461734354
425,0.3598810136,0.3366986811,0.3221306503,0.3414539993
426,0.3442869484,0.3279960752,0.3275142014,0.3267556429
427,0.3441571891,0.327873528,0.3132050335,0.3404184878
428,0.3262915313,0.3081467152,0.312120527,0.3216316998
429,0.3259561062,0.3064386249,0.331887871,0.3073827326
430,0.3205231726,0.2955938876,0.3099701107,0.311853528
431,0.3249353468,0.3061199784,0.3279787004,0.3170894384
432,0.4182697237,0.361705184,0.3652719259,0.3906543553
433,0.4325067997,0.3780957162,0.3851405084,0.3921734393
434,0.425901562,0.3753255606,0.3947792053,0.383865118
435,0.4223283529,0.3859094381,0.3994569778,0.4131667316
436,0.4370429516,0.3872767389,0.4009416997,0.3907723427
437,0.4386042058,0.3910500109,0.3835426271,0.3918732107
438,0.4245963097,0.3838119805,0.3823951781,0.4126057923
439,0.4372836351,0.3930343688,0.4023434222,0.4099269211
440,0.4345254004,0.3833976686,0.4026047885,0.4009939134
441,0.4218234122,0.3809948862,0.3792762756,0.4055849612
442,0.414842695,0.3807804883,0.3754021227,0.3833210468
443,0.4214944839,0.3873484433,0.3976006508,0.4102174938
444,0.4486323893,0.4136901796,0.4332835972,0.4391902983
445,0.4529726803,0.4145438671,0.4309815466,0.4207136631
446,0.388756752,0.374009341,0.3638276756,0.3716471493
447,0.3875003159,0.3731698096,0.3664547503,0.3725262582
448,0.384370923,0.3772416413,0.392179966,0.3711369038
449,0.3857215941,0.374096781,0.3984241486,0.3773721755
450,0.4025150537,0.379488945,0.3847092688,0.3977668285
451,0.4200547636,0.4067730606,0.4034581184,0.4171569347
452,0.4166944027,0.4016816616,0.3979715407,0.3954629004
