window_index,ClassPrior,Centroid,DiagGaussian,LinearSoftmax
527,1.339494443,1.023340825,10.31724647,1.162007938
528,1.227228757,1.074400665,12.51526457,1.102874089
529,1.177273789,1.098929275,14.99280001,1.086667653
530,1.107124285,1.134986074,18.07237773,1.067762918
531,1.451328352,0.9700203574,6.970469157,1.249295133
532,1.095817136,1.136643677,17.80466841,1.034156336
533,1.238042445,1.072275419,13.74521202,1.07081975
534,1.075252505,1.144056115,20.23751648,1.036782112
535,1.188676015,1.091684872,16.77139987,1.072173618
536,1.165857419,1.109005155,15.53598518,1.035208344
537,1.005596461,1.185667559,20.85354581,1.074485428
538,1.22600925,1.077049524,13.93956837,1.084922681
539,1.390806426,0.9969631004,8.511565842,0.9328727876
540,1.297207357,1.046165499,11.61074308,1.071580109
541,1.295432708,1.045990211,10.71829342,1.084981679
542,1.104410255,1.135018842,18.76462131,1.128523353
543,1.42161546,0.9798740157,7.730637392,1.014610105
544,1.08654551,1.137700741,19.11271288,1.042968277
